销售日期,年,月,区域,城市,连锁总部,门店,商品名称,通用名,规格,生产企业,数量,单位,单价(元),金额(元),有效期
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1629071413,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,53.0,53.0,2026-09-30
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1669363217,苯磺酸氨氯地平片,,5mgx28片,扬子江药业集团上海海尼药业有限公司,2.0,盒,52.0,104.0,2026-04-30
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1669363217,百乐眠胶囊,,0.27gx24粒,扬子江药业集团有限公司,1.0,,58.0,58.0,2025-11-30
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1669363217,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-12-31
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1669363217,氯雷他定片,,10mgx12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1673771313,荜铃胃痛颗粒,荜铃胃痛颗粒,5g*6袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,36.0,36.0,2027-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店170048413,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,52.0,52.0,2026-06-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店170048413,胃苏颗粒（无糖型）,胃苏颗粒（无糖型）,5gx9袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,24.0,24.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店170048413,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,66.0,66.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1717742558,苯磺酸氨氯地平片（兰迪）,苯磺酸氨氯地平片（兰迪）,5mgx28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,31.0,62.0,2026-08-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1717742558,依帕司他片（唐林）,依帕司他片（唐林）,50mg*18片,扬子江药业集团南京海陵药业有限公司,3.0,盒,57.0,171.0,2027-10-31
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1723076326,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-02-28
2025-04-18,2025,4,区域2548513671,,连锁总部1380472851,门店1729708270,(G)(F)(护佑)(扬子江)(苏黄)苏黄止咳胶囊,,0.45g*24粒（每粒装0.45g）（大）,扬子江药业集团北京海燕药业有限公司,2.0,盒,97.6,195.2,
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1778755047,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,2.0,盒,39.62,79.24,2026-02-28
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1780412030,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,68.0,68.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1786020157,兰索拉唑肠溶片,兰索拉唑肠溶片,15mgX14s,扬子江药业集团四川海蓉药业有限公司,1.0,盒,22.0,22.0,2026-06-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1786020157,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,2.0,盒,70.0,140.0,2026-03-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1786020157,生脉饮,生脉饮,10ml*30支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,244.0,244.0,2026-05-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店182148124,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,每1ml相当于饮片2.12g*10ml*12支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,70.0,70.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店182148124,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,3.0,盒,13.0,39.0,2026-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1826612772,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,48.0,48.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1828441148,硝苯地平缓释片（I）,硝苯地平缓释片（I）,10mgx64s,扬子江药业集团,1.0,盒,15.0,15.0,2027-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1843550411,生脉饮,生脉饮,10ml*30支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,244.0,244.0,2026-03-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1843550411,荜铃胃痛颗粒,荜铃胃痛颗粒,5g*6袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,36.0,36.0,2027-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1847301350,氯雷他定片（雪苏）（限连锁）,氯雷他定片（雪苏）（限连锁）,10mgX12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,11.0,11.0,2026-08-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1847301350,黄芪精（精装）,黄芪精（精装）,10ml*60支,扬子江药业集团江苏龙凤堂中药有限公司,2.0,盒,250.0,500.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1847301350,黄芪精（精装）,黄芪精（精装）,10ml*60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,291.0,291.0,2026-09-30
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1861122251,蓝芩口服液,,10mlx7支,扬子江药业集团有限公司,1.0,盒,39.62,39.62,2026-03-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苯磺酸氨氯地平片（兰迪）,苯磺酸氨氯地平片（兰迪）,5mgx28s,扬子江药业集团上海海尼药业有限公司,1.0,盒,28.0,28.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苯磺酸氨氯地平片（兰迪）,苯磺酸氨氯地平片（兰迪）,5mgx28s,扬子江药业集团上海海尼药业有限公司,1.0,盒,28.0,28.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苯磺酸氨氯地平片（兰迪）,苯磺酸氨氯地平片（兰迪）,5mgx28s,扬子江药业集团上海海尼药业有限公司,1.0,盒,28.0,28.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,53.0,53.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,1.0,盒,13.0,13.0,2026-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,70.0,70.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1911708954,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,13.0,26.0,2026-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1916088663,黄芪精（精装）,黄芪精（精装）,10ml*60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,200.0,200.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店192047861,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,48.0,48.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店192047861,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,每1ml相当于饮片2.12g*10ml*12支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,62.0,62.0,2026-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1930234572,厄贝沙坦片（科苏）,厄贝沙坦片（科苏）,75mg*24s,扬子江药业集团江苏紫龙药业有限公司,1.0,盒,17.0,17.0,2026-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1930234572,依帕司他片（唐林）,依帕司他片（唐林）,50mg*18片,扬子江药业集团南京海陵药业有限公司,1.0,盒,55.0,55.0,2026-02-28
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,罗红霉素胶囊,罗红霉素胶囊,150mg*24s,扬子江药业集团有限公司,1.0,盒,23.0,23.0,2027-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,兰索拉唑肠溶片,兰索拉唑肠溶片,15mgX14s,扬子江药业集团四川海蓉药业有限公司,1.0,盒,28.0,28.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,荜铃胃痛颗粒,荜铃胃痛颗粒,5g*6袋,扬子江药业集团江苏制药股份有限公司,1.0,盒,39.0,39.0,2027-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,散风通窍滴丸,散风通窍滴丸,20丸/袋*3袋,扬子江药业集团有限公司,1.0,盒,49.0,49.0,2025-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,荜铃胃痛颗粒,荜铃胃痛颗粒,5g*6袋,扬子江药业集团江苏制药股份有限公司,2.0,盒,37.0,74.0,2027-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,3.0,盒,70.0,210.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,厄贝沙坦片（科苏）,厄贝沙坦片（科苏）,75mg*24s,扬子江药业集团江苏紫龙药业有限公司,1.0,盒,17.0,17.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1943145098,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,1.0,盒,13.0,13.0,2026-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1946423224,葡萄糖酸钙锌口服溶液,葡萄糖酸钙锌口服溶液,10mlx12支,扬子江药业集团有限公司,1.0,盒,24.0,24.0,2027-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1946423224,葡萄糖酸钙锌口服溶液,葡萄糖酸钙锌口服溶液,10mlx12支,扬子江药业集团有限公司,1.0,盒,31.0,31.0,2026-12-31
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店1947728035,苏黄止咳胶囊,,0.45g*9粒,扬子江药业集团北京海燕药业有限公司,1.0,盒,37.5,37.5,2026-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1951008334,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,2.0,盒,74.0,148.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1976523563,氯沙坦钾片（缓宁）,氯沙坦钾片（缓宁）,50mgx7片,扬子江药业集团四川海蓉药业有限公司,2.0,盒,29.0,58.0,2026-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部522934151,门店1980489015,TG1苏黄止咳胶囊（扬子江）,,0.45g*9s,扬子江药业集团,6.0,盒,38.0,228.0,1970-01-01
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1998209226,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,53.0,53.0,2026-06-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1998209226,氯雷他定片（雪苏）（限连锁）,氯雷他定片（雪苏）（限连锁）,10mgX12片,扬子江药业集团上海海尼药业有限公司,1.0,盒,11.0,11.0,2027-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店1998209226,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,53.0,53.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2025937091,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,59.0,59.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2025937091,黄芪精（供连锁）,黄芪精（供连锁）,10mlx12支,扬子江药业集团有限公司,1.0,盒,35.0,35.0,2025-12-31
2025-04-18,2025,4,区域1686919203,,连锁总部522934151,门店2027576833,TG2枸地氯雷他定片（贝雪）,,8.8MG*5S,扬子江药业集团广州海瑞药业有限公司,1.0,盒,60.0,60.0,1970-01-01
2025-04-18,2025,4,区域2548513671,,连锁总部1380472851,门店2030565920,(S)(G)(F)(护佑)(贝雪)枸地氯雷他定片,,8.8mgX5片/板X1板/盒,,2.0,盒,58.0,116.0,
2025-04-18,2025,4,区域1686919203,,连锁总部522934151,门店206189797,TG1散风通窍滴丸（扬子江）,,20丸*5袋,扬子江药业集团有限公司,1.0,盒,98.0,98.0,1970-01-01
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店206525237,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,48.0,48.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店206525237,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,3.0,盒,70.0,210.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店206525237,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,13.0,26.0,2026-11-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店206525237,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,70.0,70.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店206525237,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,70.0,70.0,2026-04-30
2025-04-18,2025,4,区域3510376765,,连锁总部741008431,门店2077988971,苯磺酸氨氯地平片,,5mgx28片,扬子江药业集团上海海尼药业有限公司,1.0,盒,52.0,52.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2094102221,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,每1ml相当于饮片2.12g*10ml*12支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,62.0,62.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2094102221,格列美脲片（佑苏）,格列美脲片（佑苏）,2mgX10s,江苏扬子江药业集团广州海瑞药业有限公司,2.0,盒,14.0,28.0,2026-07-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,黄芪精（精装）,黄芪精（精装）,10ml*60支,扬子江药业集团江苏龙凤堂中药有限公司,1.0,盒,291.0,291.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,52.0,52.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,苯磺酸氨氯地平片（兰迪）,苯磺酸氨氯地平片（兰迪）,5mgx28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,27.0,54.0,2026-05-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,厄贝沙坦片（科苏）,厄贝沙坦片（科苏）,75mg*24s,扬子江药业集团江苏紫龙药业有限公司,3.0,盒,18.0,54.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,厄贝沙坦片（科苏）,厄贝沙坦片（科苏）,75mg*24s,扬子江药业集团江苏紫龙药业有限公司,1.0,盒,18.0,18.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2103258790,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,13.0,26.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2108705679,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,10ml*9支,扬子江药业集团有限公司,-2.0,盒,48.0,-96.0,2026-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2108705679,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,10ml*9支,扬子江药业集团有限公司,2.0,盒,48.0,96.0,2026-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2108705679,蓝芩口服液（扬子江）,蓝芩口服液（扬子江）,10ml*9支,扬子江药业集团有限公司,2.0,盒,48.0,96.0,2026-01-31
2025-04-18,2025,4,区域1686919203,,连锁总部522934151,门店2110694601,TG2礼-黄芪精口服液（扬子江）,,10ml*12s,扬子江药业集团有限公司,2.0,盒,48.0,96.0,1970-01-01
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2119588295,马来酸依那普利片（依苏）,马来酸依那普利片（依苏）,10mg×16s,扬子江药业集团江苏制药股份有限公司,1.0,盒,8.0,8.0,2027-02-28
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2119588295,罗红霉素胶囊,罗红霉素胶囊,150mg*24s,扬子江药业集团有限公司,1.0,盒,32.0,32.0,2027-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2119588295,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,62.0,62.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2119588295,苏黄止咳胶囊,苏黄止咳胶囊,0.45g*18粒,扬子江药业集团有限公司,1.0,盒,62.0,62.0,2026-04-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2126385696,甲钴胺胶囊（奇信）,甲钴胺胶囊（奇信）,0.5mgx50s,扬子江药业集团南京海陵药业有限公司,1.0,盒,32.0,32.0,2026-10-31
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2145987022,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,1.0,盒,50.0,50.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店2145987022,枸地氯雷他定片（贝雪）,枸地氯雷他定片（贝雪）,8.8mg*5s,扬子江药业集团广州海瑞药业有限公司,-1.0,盒,50.0,-50.0,2026-09-30
2025-04-18,2025,4,区域1686919203,,连锁总部738998451,门店215458823,苯磺酸左氨氯地平片,苯磺酸左氨氯地平片,2.5mg*28s,扬子江药业集团上海海尼药业有限公司,2.0,盒,13.0,26.0,2026-10-31
